0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.76161516,0.7955304,-1.5513284,-0.8478031,-1.2071645,2.1015153,-1.0885342,-1.4433652,-0.42866546,-0.21748802,-1.0716933,-0.11775093,-1.2531359,0.051689237,-0.8166573,0.3947277,-0.3455982,-0.18192226,-1.8116708,0.259286,0.36124766,0.38203984,-0.67981446,-0.26070702,-0.37648574,1.299653,0.16779731,-1.3326163,-1.2740108,-1.2522079,-0.00466782,0.24855992,1.0800809,0.36285818,-0.8806113,-0.9772772,0.8124904,-0.58769625,0.72033095,0.19587158,-0.88260996,0.6128662,0.98080117,0.118238986,-0.13224429,0.4268276,0.46271145,0.29891807,-0.34451246,0.02537506
-0.4916783,0.7625971,-0.27719024,0.58033687,-0.20423771,0.9574313,-1.1004304,-0.18803845,-0.52024037,-0.22968116,-0.55587304,0.5539067,-0.17080906,-0.044106673,-0.34477612,-0.38729584,-0.027546536,-0.4533273,-0.6449362,0.081735745,-0.055583604,0.128825,-0.27384782,-0.31879365,0.113755524,0.37294853,-0.034316584,-0.81622493,-0.2809045,-0.15718706,-0.028274663,0.11530582,0.54778266,0.03401336,-0.005430614,-0.4596247,0.25068578,0.24013363,0.038300674,0.08493462,-0.4395413,0.17514557,0.38503245,0.016799092,-0.17494175,0.15391901,0.13063823,0.26860887,-0.2871803,0.12456339
-1.0543092,-1.2043569,0.81539685,3.67865,0.41365325,1.3275727,-1.6522888,2.4339752,-1.385098,1.2837346,0.23913915,1.089655,-0.25497916,1.0017246,-0.51951975,-0.9733789,-0.15542404,-0.8481741,1.1753304,-0.33845803,0.3077728,-0.10025126,0.4880864,0.14967081,0.9444551,-0.011716075,0.013486173,-0.2076774,0.421407,0.88048226,0.67675996,-0.17114227,0.1956309,0.8207646,0.39648122,-0.5976545,-0.07316822,0.6695153,-0.45510647,0.17577104,0.25739196,-0.26521784,-0.14460823,0.10002794,-0.12946226,-0.30506912,-0.30811742,-0.362972,0.5354444,0.18142566
-0.15937668,-0.44758165,-0.1112937,0.3573813,-0.08498071,0.37780666,-0.64293003,0.09103015,-0.4006356,-0.017188001,-0.508546,0.43507174,-0.16971037,-0.3565871,0.08873571,-0.23819613,-0.047887012,-0.22624701,-0.22935992,0.16002229,0.2665882,-0.073339805,-0.21507041,-0.40747374,0.22656025,0.08792314,0.007642705,-0.2298758,-0.038820688,-0.050144948,-0.08819407,0.13013491,0.18677205,0.08326754,-0.053398713,-0.14178625,0.03061801,-0.10361789,-0.06362882,0.14542343,-0.15451312,-9.39E-05,0.16482475,-0.19832017,-0.12890103,-0.035064694,-0.06655742,-0.035133123,0.11763507,-0.034416024
-0.6773303,0.43453798,-1.1333214,-0.6162002,-0.6507898,1.653555,-0.82237566,-0.9728342,-0.14454028,-0.27795365,-0.8488641,-0.10672468,-1.2509211,-0.10083611,-0.6279477,0.15783489,-0.31153128,-0.24045637,-1.0410211,0.2544045,0.094807945,0.22756779,-0.68985164,-0.12729703,-0.2814706,0.6551401,0.0399515,-0.8639053,-0.61074394,-1.0770743,-0.30903864,0.33970743,0.6928044,0.22609243,-0.72930735,-0.8831774,0.604396,-0.4696836,0.8151812,0.2867424,-0.67736036,0.47850183,0.66109204,0.17192489,-0.37905425,0.4290796,0.09401806,0.061730996,-0.21640173,-0.04245307
-0.6242138,0.45169356,-1.4809186,-1.2129271,-1.0668758,1.4527652,-0.30393514,-1.3623106,0.1445768,-0.714804,-0.6630155,0.045071,-0.7573098,0.38322213,-0.8236038,0.16587907,-0.5534325,0.036096886,-1.0088842,0.27017093,0.084516145,0.43771204,-0.8007199,-0.19970205,-0.521306,0.8100424,0.14761552,-0.677735,-0.690349,-0.9629467,0.0086734,0.40518677,0.9603585,0.16403681,-0.81918,-0.7137358,0.36127973,-0.6339819,0.5459092,0.24064662,-0.6510345,0.34712064,0.55876017,-0.007787741,-0.20708483,0.40601704,0.36026403,0.13984713,-0.23099126,-0.11704507
-0.51892066,0.3231275,-1.1401365,-1.0859523,-0.76949894,1.1048564,-0.29361948,-1.1774099,-0.01595851,-0.61367786,-0.24445656,0.024900585,-0.6091871,0.09247897,-0.61927885,0.08654427,-0.30468136,0.062229313,-0.8002355,0.4072278,0.06131541,0.3247813,-0.40081578,-0.13873821,-0.45790532,0.56572187,0.05045016,-0.4181959,-0.7067244,-0.7302679,-0.13168694,0.124204345,0.46291083,0.13582014,-0.679528,-0.63227165,0.22912276,-0.5448477,0.48233426,0.2891307,-0.5901685,0.24972452,0.62934023,0.038390122,-0.18542995,0.27475092,0.3005433,-0.020081311,-0.29344004,0.058820114
-0.20711544,0.43395138,-0.92902154,-0.94268906,-0.84952027,0.8285532,-0.17466067,-0.77100796,0.32565266,-0.5624506,-0.6553228,-0.27420965,-0.5664441,-0.000889335,-0.5022939,0.29386225,-0.2704589,0.10847978,-0.5364222,0.1323567,0.13335675,0.2677741,-0.6356739,-0.031392764,-0.35265768,0.4525951,0.019758195,-0.3286784,-0.52966374,-0.57984954,-0.17282586,0.18173867,0.34966776,0.09283986,-0.5385982,-0.47412318,0.29153886,-0.32993767,0.38890263,0.113291346,-0.4297226,0.24909875,0.35329142,-0.064661555,-0.26661596,0.2421463,0.10494197,-0.015966924,-0.17121851,-0.1802169
-0.8020415,-0.2113888,-0.7941689,0.41705096,-0.37090296,1.5116975,-0.9154693,-0.62589777,-0.41924527,-0.026036192,-0.6719818,0.33018202,-0.6478087,0.15487452,-0.7366275,-0.0894439,-0.34622246,0.13256577,-0.4368167,0.06943377,0.10711192,0.19823925,-0.30545464,-0.26996812,-0.09725021,0.40385148,-0.020077553,-0.53752404,-0.47803265,-0.45849356,-0.006078418,0.11729389,0.32502422,0.15397753,-0.42356032,-0.5413216,0.21830665,-0.055840198,0.39644313,0.13982634,-0.47644576,0.19760606,0.31692517,0.13271846,-0.087057404,0.1604724,0.09883613,0.006401863,-0.08784988,0.16518925
-0.067818984,0.5791049,-1.7267827,-1.4502969,-0.70910287,0.6030774,-0.026678354,-1.2952136,0.34526563,-0.33042178,-0.82568896,-0.39235604,-0.7758789,-0.074389525,-0.5427747,0.19524778,-0.63228846,0.08566821,-0.90714043,0.40326446,0.40827295,-0.06662527,-0.71310174,-0.072055146,-0.8865537,0.72232586,0.22759399,-0.6678798,-0.7031706,-1.2005508,-0.08399023,0.24224985,0.44571224,0.10098691,-0.8084673,-0.46667874,0.37172562,-0.5499023,0.5691916,0.2679433,-0.63731956,0.54045194,0.55595875,-0.012010738,-0.21324486,0.41035345,0.24688277,0.26615325,-0.3208942,-0.15415126
-0.1465952,-0.17311709,-0.09321249,0.006635122,0.005744323,0.59386015,-0.4199988,-0.057130203,-0.15837601,-0.2115169,-0.46813107,0.15295658,-0.15724231,-0.47686434,0.023434687,0.020086922,-0.049488284,-0.015814677,-0.28643268,0.110666834,0.104655415,-0.1887995,-0.5049009,-0.21896333,-0.23217021,0.25274217,0.02545366,-0.44149595,-0.25992224,-0.26808432,0.1893527,0.08206599,0.212529,0.11122035,-0.024193862,-0.23163134,0.15122448,0.048728738,0.24963042,0.06304161,-0.23058276,-0.0628374,0.426522,-0.07117298,-0.19980222,-0.102032,0.072038285,0.18034844,-0.17386366,0.030432696
-0.65091753,-1.2148039,1.034751,3.4088666,0.70190656,-0.01811324,-1.5389867,2.1474042,-1.4250711,1.4532478,0.30325896,0.7678167,-0.28035074,0.9772503,-0.37945387,-0.86015725,0.06392577,-0.64038175,1.6005272,-0.41912702,0.40563852,0.29773867,0.57325375,0.24585846,1.2815598,-0.28417885,-0.051141053,-0.23778006,0.5241141,1.2558286,0.49826756,-0.25926858,-0.036678664,0.530477,0.67804873,0.008067627,-0.031811856,0.6427073,-0.5525133,0.052149683,0.3362966,-0.216203,-0.42043215,0.03842361,0.15393381,-0.16886021,-0.13840006,-0.35584998,0.52033556,0.55406976
0.21874568,0.032458425,-0.5089522,-1.0291251,0.36865717,-0.8538867,0.49826264,-0.433922,0.35909525,-0.35928905,0.15044089,-0.26369032,0.15860027,-0.44246322,0.07517047,0.18272968,-0.30309182,0.38986713,-0.10406196,0.20716758,0.12527812,0.08271756,-0.42436546,-0.2601012,-0.28158057,0.16573788,0.16683944,0.05341152,-0.013170421,0.11996695,-0.09947858,-0.16687703,-0.07874094,0.027257122,-0.18697193,-0.03882474,-0.20405343,-0.18681909,0.114816815,-0.003226429,0.13169643,0.15724826,-0.07827325,-0.29769918,-0.19597341,0.01229568,-0.054133162,-0.02825749,-0.18337291,-0.10076135
-0.60347843,-0.98415834,0.528393,2.300177,0.4762942,0.18679218,-0.56451845,1.4215348,-0.783032,0.8802305,0.25440994,0.7371424,-0.25424004,0.05073212,-0.3448528,-0.7050681,-0.29956713,0.023601241,0.7911572,-0.0514912,0.2537591,0.09005559,0.27949136,0.071488105,0.5979004,-0.333302,-0.013773209,-0.043383487,0.05811633,0.67793524,0.32815075,-0.016060099,-0.22342046,0.31490833,0.30376053,-0.09412721,-0.056566358,0.43827027,-0.21852976,0.04487046,0.3047247,-0.17543682,-0.30802733,-0.016026959,-0.06101215,-0.17609781,-0.17996642,-0.32941675,0.16009127,0.2754195
-0.8088142,-1.245007,0.69610906,2.722242,0.7940688,0.22771937,-1.1122426,1.7604207,-1.3386472,1.3200502,0.41967523,1.0453995,-0.31246132,0.3203207,-0.63459194,-0.4790417,-0.18337122,-0.21391526,1.0210221,-0.19639161,0.28566638,0.29585603,0.48883665,0.14086595,0.9595828,-0.33629557,0.2574869,-0.21186249,0.38546702,0.8520422,0.3627017,0.021022543,-0.22216956,0.47847563,0.35201186,-0.11480248,-0.036404286,0.41280928,-0.49782157,0.043683644,0.46544576,-0.41266653,-0.28952426,0.112060204,-0.011168027,-0.08597089,-0.25421837,-0.32997167,0.26393846,0.3199175
0.15493321,-0.5473193,0.33999118,1.5083742,0.5409416,-0.82955986,-0.027165651,1.032228,-0.7287172,0.72629166,0.3380696,0.411996,0.4308362,-0.06459082,0.27338642,-0.29156184,0.009502269,-0.18961458,1.2733697,-0.37883434,0.15883958,0.113866895,0.47674298,0.06848309,0.56175464,-0.35260838,0.27333844,-0.11758834,0.5074981,1.016309,0.34633455,-0.24151725,-0.19431561,0.27591464,0.6516224,0.16800836,-0.17647159,0.47768444,-0.5852933,-0.29625705,0.592352,-0.16665596,-0.45840576,0.17113043,0.07091499,-0.3831962,-0.35326162,-0.13974711,0.22570258,0.356377
